description,image,title
"Si, avec Trump et d’autres chefs d’Etat, le prince saoudien ne manque pas d’alliés, nombreux sont ceux qui doutent de la pertinence de ce soutien, explique, dans sa chronique, Alain Frachon, éditorialiste au « Monde ».",https://img.lemde.fr/2018/11/29/0/5/757/505/147/97/60/0/7d926f9_4XEclJQZ-AcOsTZHyKHCQU-4.jpg,Affaire Khashoggi : le grand pardon pour « MBS » ?
Les sénateurs américains ont envoyé mercredi le signal fort qu’ils souhaitent punir l’Arabie saoudite pour son rôle dans le meurtre du journaliste.,https://img.lemde.fr/2018/11/27/0/0/2815/1877/147/97/60/0/01e8c24_5a780c76b0db40338040ae0a1578d8b0-5a780c76b0db40338040ae0a1578d8b0-0.jpg,Affaire Khashoggi : le Sénat inflige un désaveu à Donald Trump
"Selon plusieurs médias américains, la CIA estime que l’assassinat a été commandité par le prince héritier saoudien, Mohammed Ben Salman.",https://img.lemde.fr/2018/11/28/0/0/5184/3456/147/97/60/0/5a7191b_5815624-01-07.jpg,"Khashoggi : aucun élément direct liant « MBS » au meurtre, selon l’administration Trump"
"Le prince héritier d’Arabie saoudite, Mohammed Ben Salmane, sort de cette affaire déterminé à obtenir un succès sur le dossier yéménite, analyse l’historien Jean-Pierre Filiu.",https://img.lemde.fr/2018/11/23/127/0/2950/1966/147/97/60/0/6317891_1a2de899e2084fde9f40939d6efe63c2-1a2de899e2084fde9f40939d6efe63c2-0.jpg,Comment MBS veut se « venger » au Yémen de l’affaire Khashoggi
"La décision française est similaire à celle prise par l’Allemagne, qui a également interdit l’accès à son territoire à ces ressortissants du royaume wahhabite.",https://img.lemde.fr/2018/11/17/0/2/4251/2834/147/97/60/0/e782b37_5753282-01-06.jpg,"La France sanctionne 18 Saoudiens, soupconnés du meurtre de Jamal Khashoggi"
Le site Internet permet de retrouver plus de 70 000 produits rappelés par les fabricants et recense les alertes et informations des autorités de santé.,https://img.lemde.fr/2018/11/23/0/0/2899/1933/147/97/60/0/0cd03b4_KR87OFQZ3q1e24RvjgMmW_gx.jpg,« Implant files » : l’ICIJ a créé une base de données recensant les dispositifs médicaux défaillants
"Dans un rapport d’audit remis à la ministre de la santé, les inspecteurs de l’inspection générale des affaires sociales déplorent que l’ANSM soit « trop en réaction ».",https://img.lemde.fr/2018/11/30/3/0/7360/4906/147/97/60/0/832f406_QYxUTgl0qoLiBMPrChyMO2eA.JPG,« Implant Files » : un rapport de l’IGAS souligne les incroyables lacunes de la surveillance de l’autorité sanitaire
"« Implant Files ». Dans une ancienne morgue, un chirurgien et des scientifiques scrutent des implants cardiovasculaires endommagés, explantés du corps des patients.",https://img.lemde.fr/2018/11/22/0/0/2899/1933/147/97/60/0/bd96c9c_kRyzLHdq5bf6l9jOTWU7gwN7.jpg,Autopsie d’explants cardiovasculaires à Strasbourg
Le numéro un mondial du dispositif médical a développé une stratégie commerciale qui vise à modifier les systèmes de santé en s’imposant comme un acteur désintéressé.,https://img.lemde.fr/2018/11/22/0/0/2897/1930/147/97/60/0/d6fdb95_vogHMQtr1vbdhMiaRLU3QrYU.jpg,Implants médicaux : comment le géant Medtronic s’est imposé comme le leader du secteur
"Le leader du secteur, Medtronic, s’est taillé la part du lion grâce à l’excellence de ses réseaux, tant en France qu’en Europe.",https://img.lemde.fr/2018/11/25/0/0/2899/1933/147/97/60/0/a0df3f3_kLJPf-T55GcMjGhaeBAvUZ7i.jpg,Les industriels de l’implant pèsent 300 milliards d’euros
Une enquête judiciaire sur la filiale italienne du prothésiste français Ceraver a mis au jour un vaste système de corruption de généralistes et de chirurgiens.,https://img.lemde.fr/2018/11/23/0/0/2899/1933/147/97/60/0/0cd03b4_KR87OFQZ3q1e24RvjgMmW_gx.jpg,« Implant Files » : les dessous-de-table des chirurgiens
"Le laboratoire Ceraver a mené des essais cliniques illégaux en implantant une prothèse de hanche d’un nouveau type, censée annihiler les infections post-opératoires.",https://img.lemde.fr/2018/11/27/0/0/2776/1851/147/97/60/0/fd3e36b_-djhzFdPZhtiqas52QfsmUv2.jpg,« Implant Files » : quand le patient ignore servir de cobaye pour une prothèse de hanche
"Le journal va déposer un recours pour obtenir la communication de documents d’intérêt public liés aux dispositifs médicaux, protégés par le secret des affaires.",https://img.lemde.fr/2018/11/23/0/0/2899/1933/147/97/60/0/e2c7b72_HSQRL3X-2sJjT7w8PUQh1fke.jpg,Implants : « Le Monde » attaque en justice le manque de transparence des autorités
« Implant Files ». Les fabricants d’implants financent de coûteux équipements hospitaliers en échange d’importantes contreparties.,https://img.lemde.fr/2018/11/23/0/0/2899/1933/147/97/60/0/c56313a_k9Xnx4rbwl7FC0ByGaQL6Zyw.jpg,Implants médicaux : les industriels sont désormais dans le bloc opératoire
"« Implant Files ». Dans une ancienne morgue, un chirurgien et des scientifiques scrutent des implants cardiovasculaires endommagés, explantés du corps des patients.",https://img.lemde.fr/2018/11/22/0/0/2899/1933/147/97/60/0/bd96c9c_kRyzLHdq5bf6l9jOTWU7gwN7.jpg,"A Strasbourg, des explants autopsiés comme les patients"
L’avocat de l’ancien président de Nissan a d’abord été un infatigable pourfendeur de la délinquance en col blanc.,https://img.lemde.fr/2018/12/08/51/0/2500/1665/147/97/60/0/6d8ec78_LInTM6Jo2MK44VeqhkAhcnCs.jpg,"Motonari Otsuru, l’implacable « confesseur » au chevet de Carlos Ghosn"
La garde à vue du PDG de Renault devrait être prolongée à Tokyo. La direction du constructeur cherche à gagner du temps.,https://img.lemde.fr/2018/12/05/0/5/502/335/147/97/60/0/c2c62ee_W8axS4NirR0tWd7NuhmMf6fr.jpg,Affaire Carlos Ghosn : Renault refuse de lâcher son patron emprisonné
"Notre chroniqueur a encore frappé : après les vestiaires de Thierry Henry et John Galliano, Marc Beaugé scrute celui du patron du groupe Renault-Nissan, actuellement en garde à vue prolongée au Japon.",https://img.lemde.fr/2018/11/28/209/315/1219/813/147/97/60/0/f1c02b6_2018120145.0.2226135669G_2018_HD_web.jpg,Le grand défilé de Carlos Ghosn
"Le défi pour l’Alliance Renault-Nissan consiste désormais à dépasser la dramaturgie de l’arrestation de Carlos Ghosn et les rancœurs pour s’atteler à une remise à plat de la relation, explique Stéphane Lauer, éditorialiste au « Monde ».",https://img.lemde.fr/2018/11/19/0/0/3618/2412/147/97/60/0/9788ca6_5767188-01-06.jpg,Renault-Nissan : « La tentation d’une reprise en main de l’alliance par le français serait hautement contre-productive »
Les avocats Marie Danis et Benjamin van Gaver décrivent dans une tribune au « Monde » les difficultés posées par la multiplicité des droits et des juridictions dans les affaires de dimension internationale comme celle qui implique Carlos Ghosn.,https://img.lemde.fr/2018/11/30/0/144/4369/2913/147/97/60/0/097399b_5824359-01-06.jpg,Les multinationales font face à « la concurrence des juridictions nationales »
"La mémoire de Renault hante le constructeur automobile et scelle le destin de ses PDG, constate Didier Toussaint, l’un des biographes de l’entreprise, dans une tribune au « Monde ».",https://img.lemde.fr/2018/11/30/160/0/592/393/147/97/60/0/53855a7_afTasXKSGq9O3SpxzCc0TsBz.png,"De Louis Renault à Carlos Ghosn, la tradition des « patrons absolus » et solitaires"
"La crise de Renault-Nissan est symptomatique des limites atteintes dans la gouvernance d’immenses groupes industriels devenus aussi puissants que les Etats, analyse le professeur de management Jean-Michel Saussois dans une tribune au « Monde ».",https://img.lemde.fr/2018/11/20/0/0/5184/3454/147/97/60/0/6125a94_e6222c53fd7f4ea48b78f0198c551b24-e6222c53fd7f4ea48b78f0198c551b24-0.jpg,"Affaire Carlos Ghosn : « Dans des alliances entre grandes entreprises, les forces centrifuges ne manquent pas »"
"Dans une tribune au « Monde », l’avocat Fabrice Lorvo tire les enseignements du scandale pour le monde de l’entreprise en termes de communication, de réputation et d’éthique.",https://img.lemde.fr/2018/11/30/0/78/6513/4344/147/97/60/0/6b3b981_5824248-01-06.jpg,Affaire Carlos Ghosn : « Il faut systématiquement brûler ce que l’on a adoré »
"Les motifs d’indignation et de débat public ne sont pas les mêmes au Japon et en France, observe Sébastien Lechevalier, chercheur spécialiste de la société japonaise, dans une tribune au « Monde ».",https://img.lemde.fr/2018/11/29/0/466/4457/2971/147/97/60/0/1e03f19_OzM8ENPpztCtrB6vYrMgJXk1.jpg,"Affaire Carlos Ghosn : « Au Japon, l’arrestation vaut, aux yeux de l’opinion, presque condamnation »"
"Dans une tribune au « Monde », le professeur de management Thomas Durand s’interroge sur le paradoxe de multinationales si puissantes, et si facilement fragilisées par le défaut d’un seul homme.",https://img.lemde.fr/2018/11/29/88/0/4500/2998/147/97/60/0/d901e49_4f4cb87a50f64eba919756808b239b82-4f4cb87a50f64eba919756808b239b82-0.jpg,"Affaire Carlos Ghosn : « Le patron, angle mort de la gestion des risques »"
"Ce service du ministère japonais de la justice lutte contre la délinquance en col blanc. A son actif, des scandales retentissants dont l’arrestation du patron de Renault-Nissan.",https://img.lemde.fr/2018/11/28/0/0/1653/1102/147/97/60/0/2cd700c_2018120145.0.2227724541Ghosn_1_HD_web.jpg,Le redoutable bureau d’enquêtes spéciales aux trousses de Carlos Ghosn
"Emmanuel Macron a rencontré le premier ministre japonais vendredi, en Argentine. Les dirigeants ont évoqué l’avenir de l’Alliance Renault-Nissan-Mitsubishi.",https://img.lemde.fr/2018/11/30/2/0/2268/1512/147/97/60/0/ea588f4_5828113-01-06.jpg,L’affaire Carlos Ghosn vire aux bisbilles diplomatiques en marge du G20
"En s’épargnant une défaite annoncée, la première ministre britannique a cherché à gagner du temps. Inutilement, selon les journaux d’outre-Manche.",https://img.lemde.fr/2018/12/09/0/124/2751/1834/147/97/60/0/3d5eb17_5877258-01-06.jpg,"Vote sur le Brexit reporté : à gauche comme à droite, la presse britannique éreinte Theresa May"
Theresa May a annoncé qu’elle irait à Bruxelles pour continuer à négocier un accord sur le Brexit pourtant déjà validé avec l’Union européenne en novembre.,https://img.lemde.fr/2018/12/11/0/261/1499/999/147/97/60/0/0ffaa0b_BUGe1uHA_Qo6QArs4ANdqUc5.png,Brexit : tout comprendre aux différents scénarios de validation de l’accord de sortie de l’UE
"Après le report du vote britannique sur le Brexit, l’issue du processus est plus qu’incertaine. Notre correspondant à Londres a répondu à vos questions sur le sujet.",https://img.lemde.fr/2018/12/11/0/0/3500/2333/147/97/60/0/048b340_LON158_BRITAIN-EU-_1211_11.JPG,Report du vote sur le Brexit : « Theresa May a fait une terrible démonstration de sa faiblesse »
"Theresa May a décidé, lundi devant les députés britanniques, de repousser le vote sur le Brexit, prévu ce mardi. Posez vos questions à Philippe Bernard, correspondant du « Monde » à Londres.",https://img.lemde.fr/2018/12/10/0/86/1416/944/147/97/60/0/fd96d52_1b637914fb9a46dc84c6ad08d7a492be-1b637914fb9a46dc84c6ad08d7a492be-0.jpg,"Après le report du vote sur l’accord de sortie, quel avenir pour le Brexit ?"
"L’université parisienne ouvrira, en février 2019, une classe préparatoire pour permettre aux avocats français de devenir « solicitor ».",https://img.lemde.fr/2018/12/03/140/0/4032/2688/147/97/60/0/4811d45_FNBj-JmxT5HdEczjKb_Cs6Hb.JPG,"Avant le Brexit, une formation expresse à Dauphine pour le barreau anglais"
"L’Assemblée nationale a voté, dans la nuit du lundi 10 au mardi 11 décembre, un projet de loi qui donne au gouvernement la liberté d’agir par ordonnances, pour gérer les conséquences du Brexit.",https://img.lemde.fr/2018/12/11/3/144/4591/3060/147/97/60/0/502fec6_EV0DWL8tfaQyoLRkf7VoGDu7.jpg,La France s’organise pour faire face aux différents scénarios du Brexit
"Changer notre mode de vie est crucial. Mais imposer cette transformation d’en haut sera difficile, estime la philosophe Lisa Herzog dans une tribune.",https://img.lemde.fr/2018/12/07/0/0/6144/4096/147/97/60/0/9a7a8c7_YwHwhY2MujoT28_bLEAwtF-K.jpg,Lisa Herzog : « Il faut engager une révolution morale »
#UrgenceClimat. Manger davantage des fruits et légumes de saison est bon pour l’environnement. Mais savez-vous quand ? Faites le test !,https://img.lemde.fr/2018/12/11/0/0/4888/3258/147/97/60/0/d24444f_ijBtOE7Hn-zLmnwzcAUab-aY.jpg,Savez-vous à quelle période de l’année cuisiner ces légumes et fruits frais ?
"#UrgenceClimat. Les 323 millions de tonnes de viande produites dans le monde ont un impact majeur sur le réchauffement, la déforestation et la consommation d’eau.",https://img.lemde.fr/2018/12/11/37/0/5458/3638/147/97/60/0/951bdf6_9moZyvapRsBXT1TLLPAncvJE.jpg,Pourquoi la viande est-elle si nocive pour la planète ?
"#UrgenceClimat. « Le Monde » s’interroge toute la semaine sur les manières de lutter contre le dérèglement climatique. Ce mardi : peut-on continuer à manger autant de viande ? Cyrielle Denhartigh, de Réseau action climat, a répondu aux questions des internautes.",https://img.lemde.fr/2018/11/23/0/4/4920/3280/147/97/60/0/3ab6736_UFSTpFw3rluosPrIhwO1Pnk9.jpg,"« Pour respecter nos objectifs, il faut diminuer de moitié notre consommation de viande »"
"« Le Monde » s’interroge sur les manières de lutter contre le dérèglement climatique. Ce mardi : peut-on continuer à manger autant de viande ? Cyrielle Denhartigh, de Réseau action climat, a répondu aux questions des internautes.",https://img.lemde.fr/2018/11/23/0/4/4920/3280/147/97/60/0/3ab6736_UFSTpFw3rluosPrIhwO1Pnk9.jpg,#UrgenceClimat : la viande est-elle vraiment nocive pour la planète ?
"#UrgenceClimat. Comment se passer de viande ? Adrien Zedda, chef cuisinier d’un restaurant 100 % végétarien, à Lyon, a répondu à vos questions.",https://img.lemde.fr/2018/12/11/0/0/600/400/147/97/60/0/44acfe5_dt2aE7gmAorL_AYL5Ah3TZLj.jpeg,"Alimentation carnée : « Il y a une forte demande de plats végétariens de qualité, gastronomiques »"
"#UrgenceClimat. La production de viande est nocive pour l’environnement. Melinda, Tanguy, Franck, Michael et Marie-Anne expliquent pourquoi ils n’en consomment plus.",https://img.lemde.fr/2018/12/02/0/487/2025/1350/147/97/60/0/7bf201a_5WG3eFnlaUBZpPBNktDNMd0g.png,« J’ai arrêté de manger de la viande par souci écologique. » Cinq Français témoignent
"Pendant une semaine, « Le Monde » s’interroge sur les manières de lutter contre le dérèglement climatique. Ce mardi : peut-on continuer à manger autant de viande ? Adrien Zedda, chef dans un restaurant 100 % végétarien à Lyon, a répondu aux questions des internautes.",https://img.lemde.fr/2018/12/10/0/0/2800/1866/147/97/60/0/734ef96_X_OuuCQbJlAynXKQPFSDAaoj.jpg,#UrgenceClimat : peut-on continuer à manger autant de viande ?
"#UrgenceClimat. Pendant une semaine, « Le Monde » s’interroge sur les manières de lutter contre le dérèglement climatique. Ce mardi : peut-on continuer à manger autant de viande ?",https://img.lemde.fr/2018/12/11/0/39/5418/3612/147/97/60/0/1e9499f_HfBDftqWImYGyCfe93fnmijO.jpg,Quel régime alimentaire devons-nous adopter pour sauver le climat ?
"Plutôt que le patrimoine, mieux vaut viser les successions, juge l’historien Hervé Joly.",https://img.lemde.fr/2018/12/11/110/0/5517/3672/147/97/60/0/2ec41db_7XrxkNU60mJE0ek7zcJ3lYjl.jpg,"« Ne pas rétablir l’Impôt sur la fortune, un risque politique élevé pour Emmanuel Macron »"
"Devenue la cible du mouvement, la chaîne a donné pour consigne à ses journalistes de ne plus utiliser la bonnette bleue siglée de son logo.",https://img.lemde.fr/2018/12/12/0/2/3475/2315/147/97/60/0/1f6cdab_2LZWfMiS3ZH-zJ-As3y9AiBI.jpg,"BFM-TV, symbole de la défiance des « gilets jaunes » envers les médias"
"2 600 élèves et enseignants étaient rassemblés, mardi, contre les réformes du bac et de l’accès à l’université. Si les mots d’ordre divergeaient, l’hostilité envers Emmanuel Macron a fédéré toutes les passions.",https://img.lemde.fr/2018/12/12/8/0/5782/3851/147/97/60/0/65aeb6c_WcAPE_w4-aRA1GnN__1DVXov.jpg,Lycéens et étudiants rejoignent les « gilets jaunes » dans le rejet de la Macronie
"Leur dynamisme, leur jeunesse et leur rapide ascension les rapprochaient. Aujourd’hui, le président français est à son tour devenu une cible facile pour les populistes, analyse Victoire Maurel, membre du think tank Volta Italia, dans une tribune au « Monde ».",https://img.lemde.fr/2018/12/11/4/0/3500/2331/147/97/60/0/b03d729_GDYP03_FRANCE-PROTESTS-MACRON-SPEECH_1211_11.JPG,« On retrouve dans l’opposition à Emmanuel Macron les mêmes mécanismes mis en place contre Matteo Renzi »
"Christian Thuderoz, membre de La République en marche, appelle son parti à reconnaître ses erreurs dans une tribune au « Monde » en forme d’autocritique.",https://img.lemde.fr/2018/12/09/0/4/4248/2832/147/97/60/0/758cd51_7QDvWSiDKmeg-Nw8xSE3RAld.jpg,« Gilets jaunes » : « Pourquoi cette incapacité à faire ce que nous avons dit que nous ferions ? »
"Reçus à l’Elysée, les patrons des plus grands établissements bancaires ont promis de plafonner les frais d’incidents bancaires à 25 euros mensuels pour les « populations les plus fragiles ».",https://img.lemde.fr/2018/12/11/0/4/4248/2832/147/97/60/0/f0e9402_pnhzxEOadTOSuOid2um4KYr-.jpg,« Gilets jaunes » : les banques s’engagent à ne pas augmenter leurs tarifs pour les particuliers en 2019
"L’ancien chef de l’Etat a été reçu à l’Elysée par l’actuel président de la République, le 7 décembre. Il semble avoir été écouté sur certaines des mesures annoncées lundi.",https://img.lemde.fr/2018/12/11/112/0/2295/1526/147/97/60/0/3d069a7_rQ5CNn5l164Mh0qIH5tW4Pdh.jpg,"Sarkozy, conseiller de l’ombre de Macron"
"Mardi 11 décembre, la confusion régnait encore chez les députés à propos de la mesure annoncée par Emmanuel Macron d’augmenter la rémunération des travailleurs au smic.",https://img.lemde.fr/2018/12/05/0/0/5749/3833/147/97/60/0/b6023dc_tMX7nnUElNBX78lDVrQoHj5w.jpg,Confusion autour de l’augmentation du smic à l’Assemblée nationale
"Parmi les procédures ouvertes, quinze l’ont été à la suite de plaintes déposées par des « gilets jaunes », six par des lycéens et une par une journaliste.",https://img.lemde.fr/2018/12/09/0/4/5745/3829/147/97/60/0/b2abf33_PBWN9CdXwMy-m_pMz7c7PQNU.jpg,Violences policières : vingt-deux enquêtes ouvertes par l’IGPN après les dernières manifestations
"Le texte inclut le gel de la hausse de la taxe carburants et la hausse de la prime d’activité, promise la veille par Emmanuel Macron.",https://img.lemde.fr/2018/12/06/32/0/5376/3584/147/97/60/0/b0758d6_5861524-01-06.jpg,Les mesures pour apaiser les « gilets jaunes » adoptées par les sénateurs dans le projet de budget 2019
"Leur dynamisme, leur jeunesse et leur rapide ascension les rapprochaient. Aujourd’hui, le président français est à son tour devenu une cible facile pour les populistes, analyse Victoire Maurel, membre du think tank Volta Italia, dans une tribune au « Monde ».",https://img.lemde.fr/2018/12/11/4/0/3500/2331/147/97/60/0/b03d729_GDYP03_FRANCE-PROTESTS-MACRON-SPEECH_1211_11.JPG,« On retrouve dans l’opposition à Emmanuel Macron les mêmes mécanismes mis en place contre Matteo Renzi »
"L’ancien chef de l’Etat a été reçu à l’Elysée par l’actuel président de la République, le 7 décembre. Il semble avoir été écouté sur certaines des mesures annoncées lundi.",https://img.lemde.fr/2018/12/11/112/0/2295/1526/147/97/60/0/3d069a7_rQ5CNn5l164Mh0qIH5tW4Pdh.jpg,"Sarkozy, conseiller de l’ombre de Macron"
"Mardi 11 décembre, la confusion régnait encore chez les députés à propos de la mesure annoncée par Emmanuel Macron d’augmenter la rémunération des travailleurs au smic.",https://img.lemde.fr/2018/12/05/0/0/5749/3833/147/97/60/0/b6023dc_tMX7nnUElNBX78lDVrQoHj5w.jpg,Confusion autour de l’augmentation du smic à l’Assemblée nationale
"Plusieurs proches d’Emmanuel Macron ont défendu et précisé, mardi 11 décembre, certaines des mesures sociales annoncées la veille au soir par le chef de l’Etat.",https://img.lemde.fr/2018/12/11/86/0/5166/3444/147/97/60/0/52c4488_5886991-01-06.jpg,"Annonces de Macron : Il n’y a « ni virage ni changement », selon Richard Ferrand"
Le chef de l’Etat prend le risque de se voir reprocher de renouer avec les mauvaises habitudes françaises.,https://img.lemde.fr/2018/11/18/0/118/4480/2987/147/97/60/0/c8b6071_7772b3d5041642d49d9a5dbb64e9a040-7772b3d5041642d49d9a5dbb64e9a040-0.jpg,« Gilets jaunes » : les choix de Macron inquiètent Berlin et Bruxelles
"Dans sa chronique, Françoise Fressoz, éditorialiste au « Monde » revient sur l’allocution télévisée du chef de l’Etat, lundi. Pour elle, Emmanuel Macron « donne des gages sans renoncer à l’essentiel : transformer le pays ».",https://img.lemde.fr/2018/12/11/0/0/3500/2333/147/97/60/0/b22d521_JPP101_FRANCE-PROTESTS-MACRON-SPEECH_1211_11.JPG,« Gilets jaunes » : le vrai-faux tournant d’Emmanuel Macron
"Le chef de l’Etat a annoncé, lundi soir, des mesures sur le pouvoir d’achat mais ne renonce pas à la politique mise en œuvre depuis son arrivée à l’Elysée.",https://img.lemde.fr/2018/12/11/0/0/3600/2400/147/97/60/0/9c02bfa_QLW239jv_VjJQ0HIYZf3pzeJ.jpg,"« Gilets jaunes » : sans se renier, Macron lâche du lest pour éteindre la colère"
"Editorial. Lors de son intervention télévisée lundi soir, le chef de l’Etat a annoncé des mesures destinées à améliorer le pouvoir d’achat. Il espère ainsi remporter la bataille de l’opinion.",https://img.lemde.fr/2018/12/11/0/0/3500/2333/147/97/60/0/9852c1c_GDYP04_FRANCE-PROTESTS-MACRON-SPEECH_1211_11.JPG,« Gilets jaunes » : le mea culpa indispensable de Macron
"Après dix-huit mois à l’Elysée, l’image d’un président est cristallisée, surtout quand, comme l’a fait Emmanuel Macron, celui-ci n’a cessé de la façonner, rappelle, dans sa chronique, Gérard Courtois, éditorialiste au « Monde ».",https://img.lemde.fr/2018/12/11/72/0/5517/3676/147/97/60/0/2ec41db_7XrxkNU60mJE0ek7zcJ3lYjl.jpg,"« Pour Emmanuel Macron, changer est vital s’il veut retrouver prise sur les événements »"
"« Président des riches », « déconnecté », qui « donne des miettes aux Français » et ne modifie pas son cap : ses opposants ont réagi sévèrement aux annonces du chef de l’Etat.",https://img.lemde.fr/2018/12/11/0/0/5599/3733/147/97/60/0/77cad97_YOVWwl5vu-WjUXxE1T475P14.jpg,"Discours de Macron : des mesures jugées insuffisantes, à droite comme à gauche"
"Jusqu’ici, seule l’Allemagne, dont les ventes d’armes au royaume saoudien sont modestes, s’était prononcée en faveur d’une annulation des exportations militaires.",https://img.lemde.fr/2018/10/22/82/0/4300/2866/147/97/60/0/91ba9f6_5585096-01-06.jpg,Affaire Khashoggi : le Danemark suspend ses ventes d’armes à l’Arabie saoudite
"Le président américain a déjà affiché son soutien sans faille à Riyad, plus d’un mois après le meurtre du journaliste Jamal Khashoggi, critique du pouvoir.",https://img.lemde.fr/2018/11/21/104/0/3504/2336/147/97/60/0/32e5cff_5778145-01-06.jpg,Donald Trump remercie l’Arabie saoudite pour la baisse du prix du pétrole
"Pressé de hausser le ton après les révélations sur l’implication du prince héritier saoudien dans le meurtre du journaliste, le président des Etats-Unis a préféré préserver une alliance jugée stratégique.",https://img.lemde.fr/2018/11/21/0/58/4383/2922/147/97/60/0/c45f4d7_id3f1CtNatmZdDO6vlIjVjQH.jpg,Flou trumpien sur l’affaire Khashoggi
"Le président américain entend demeurer un « partenaire fiable » de Riyad, même s’il n’exclut pas que le prince héritier saoudien savait pour le meurtre du journaliste.",https://img.lemde.fr/2018/11/20/30/0/5580/3720/147/97/60/0/675b1fe_166cef03a39444f1a6d57250c8b1cd3c-166cef03a39444f1a6d57250c8b1cd3c-0.jpg,Donald Trump aux côtés de l’Arabie saoudite malgré le meurtre de Jamal Khashoggi
"Les personnes visées, dont l’Allemagne n’a pas dévoilé l’identité, se verront interdites d’accès à l’espace européen Schengen.",https://img.lemde.fr/2018/11/16/0/169/3162/2108/147/97/60/0/24a7c71_IST12_SAUDI-KHASHOGGI-FUNERAL_1116_11.JPG,Meurtre du journaliste Jamal Khashoggi : Berlin va imposer des sanctions à 18 citoyens saoudiens
"Vendredi, des médias américains ont révélé que la CIA avait conclu que le prince héritier saoudien, Mohammed Ben Salman, avait commandité l’assassinat du journaliste.",https://img.lemde.fr/2018/11/18/0/0/5265/3508/147/97/60/0/27632e6_XkqpBu-WWzDcIG_i0dn6d7Wu.jpg,"Les Etats-Unis détermineront sous deux jours qui a tué Jamal Khashoggi, annonce Donald Trump"
"Cette information, relayée par le « Washington Post », contredit les affirmations du royaume saoudien, qui a totalement dédouané le prince héritier.",https://img.lemde.fr/2018/11/17/0/0/4813/3208/147/97/60/0/916d22d_qUY-1xGdfg7HcdSI8LNKS_gv.jpg,"Pour la CIA, Mohammed Ben Salman a ordonné l’assassinat de Jamal Khashoggi"
"La justice saoudienne a reconnu, jeudi, le démembrement du journaliste tout en épargnant le prince héritier Mohammed Ben Salman.",https://img.lemde.fr/2018/11/16/0/0/3500/2333/147/97/60/0/50c0e3b_m_JQh39TyEdAilFQNouaaD3z.jpg,Affaire Khashoggi : « MBS » reste intouchable à Riyad
"Il y a un an, le premier ministre libanais était retenu en Arabie saoudite et forcé de démissionner. Derrière cette machination, Mohammed Ben Salman, soucieux de regagner du terrain sur le rival iranien. Un épisode qui porte en germe l’horreur de l’affaire Khashoggi.",https://img.lemde.fr/2018/11/14/0/0/1920/1279/147/97/60/0/9c35cfd_2018111745.0.2221731732Hariri005_web.jpg,"De l’affaire Hariri à l’assassinat de Khashoggi, la méthode « MBS »"
"Les Etats-Unis, proche allié du royaume saoudien, ont annoncé des sanctions financières contre dix-sept personnes, dont des proches de Mohammed Ben Salman.",https://img.lemde.fr/2018/11/15/0/150/1620/1080/147/97/60/0/0b21a2b_5742264-01-06.jpg,"Affaire Khashoggi : peine de mort requise pour cinq accusés, le prince héritier « MBS » dédouané"
Un membre de l’équipe impliquée dans la disparition du journaliste aurait demandé à l’un de ses supérieurs de « dire à [son] patron » que la mission avait été accomplie.,https://img.lemde.fr/2018/11/14/63/0/4541/3027/147/97/60/0/4d2f77d_RWOtO6ob3RHX7njjmljbopSu.jpg,L’affaire Khashoggi divise Washington
Les défaillances révélées par l’enquête des « Implant Files » sont liées au mode de contrôle. C’est l’entreprise souhaitant faire évaluer son dispositif médical qui paye son contrôleur et sponsorise les études cliniques en amont.,https://img.lemde.fr/2018/11/23/0/0/2899/1933/147/97/60/0/e2c7b72_HSQRL3X-2sJjT7w8PUQh1fke.jpg,Implants médicaux : autopsie d’un système de conflits d’intérêts généralisé
"Craignant une remise en cause du système de surveillance des dispositifs médicaux, des lobbys ont réussi à faire passer les intérêts des industriels avant la santé publique, pendant plus d’une décennie.",https://img.lemde.fr/2018/11/23/0/0/2899/1933/147/97/60/0/25ea7be_8K7l3YJpi0fZ29KAlWozOEdH.jpg,« Implant Files » : le poids des lobbys dévoilé
"Dans une lettre adressée au président de l’Assemblée nationale, André Chassaigne, le chef de file des députés communistes, demande que soient faites « des recommandations pour que notre pays soit en mesure de proposer des implants sans risques ».",https://img.lemde.fr/2018/11/27/0/0/5487/3658/147/97/60/0/25b805f_sLK2QLYPM9LN6IfDt1dKBzEk.jpg,« Implant Files » : les députés communistes demandent la création d’une enquête parlementaire
"A l’aide de documents internes à la Commission européenne et de sa correspondance avec les industriels, l’enquête des « Implant Files » a pu reconstituer une décennie de lobbying pour affaiblir la réglementation sur les dispositifs médicaux.",https://img.lemde.fr/2018/11/23/0/0/2899/1933/147/97/60/0/0cd03b4_KR87OFQZ3q1e24RvjgMmW_gx.jpg,Comment le lobby des implants médicaux a fait plier la Commission européenne
"« Implant Files ». Annaïck Le Goff, ex-juge du tribunal de grande instance de Marseille, plaide pour un renforcement des contrôles des dispositifs médicaux.",https://img.lemde.fr/2018/11/22/0/0/2899/1933/147/97/60/0/91a79f9_dwNEK3IQwvsEEpgllltYxA47.jpg,Implants médicaux : « Les patients sont moins bien protégés que s’ils avalaient un comprimé de paracétamol »
